"","D01","D02","D03","D04","D05","D06","D07","D08","D09","B01","B09","B02","B10","B03","B04","B05","B06","B07","B12","B11","B08"
"bin_m6.cct108",0.0769230769230769,0,0,0,0,0,0,0,0.416666666666667,0,0.714285714285714,0.52,0.5,0.363636363636364,0,0,0.185185185185185,0,0,0,0.333333333333333
"bin_m6.cct122",0.307692307692308,0.115384615384615,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0,0,0.56,0.666666666666667,0.636363636363636,0,0,0,0,0,0,0.833333333333333
"bin_m6.cct2_sub",0,0,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.0833333333333333,0.3,0,0.56,0.333333333333333,0.454545454545455,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m6.cct57",0.230769230769231,0,0,0,0,0,0.153846153846154,0,0.333333333333333,0,0,0.6,0.333333333333333,0.424242424242424,0,0,0.148148148148148,0,0,0,0.166666666666667
"bin_m6.cct59",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0.166666666666667,0,0,0.08,0.666666666666667,0.454545454545455,0.0909090909090909,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m6.mtb1",0,0,0,0,0,0,0.153846153846154,0,0.0833333333333333,0.3,0,0,0,0,0,0,0,0,0,0,0
"bin_m6.mtb114",0.0769230769230769,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.5,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m6.mtb118",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.333333333333333,0.181818181818182,0,0,0,0,0,0,0.833333333333333
"bin_m6.mtb171_sub",0.0769230769230769,0,0,0,0.133333333333333,0,0.307692307692308,0,0.416666666666667,0.3,0,0.6,0.5,0.454545454545455,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m6.mtb193",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.25,0.3,0,0.6,0.5,0.575757575757576,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m6.mtb194",0.0769230769230769,0,0,0,0.133333333333333,0,0.461538461538462,0,0.333333333333333,0.3,0,0.6,0.5,0.424242424242424,0,0,0.259259259259259,0,0,0,0
"bin_m6.mtb199",0.153846153846154,0.0769230769230769,0,0,0.133333333333333,0,0.153846153846154,0,0.25,0,0,0.56,0.5,0.363636363636364,0,0,0.111111111111111,0,0,0,0.833333333333333
"bin_m6.mtb48",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.25,0.3,0,0,0.5,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m6.mtb69",0,0.115384615384615,0,0,0.133333333333333,0,0.461538461538462,0,0.25,0.3,0,0.52,0.5,0.454545454545455,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m6.mtb70",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.25,0.3,0,0.12,0.5,0.363636363636364,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m6.mtb89",0.230769230769231,0,0,0,0,0,0.461538461538462,0,0,0,0,0.48,0.5,0.272727272727273,0,0,0.111111111111111,0,0,0,0
"bin_m6.mtb96_sub",0.230769230769231,0.0769230769230769,0,0,0.133333333333333,0,0,0,0.416666666666667,0.3,0,0.6,0.166666666666667,0.636363636363636,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m6.mxb24",0.230769230769231,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.666666666666667,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m6.vmb104",0.0769230769230769,0,0,0,0,0,0.230769230769231,0,0.166666666666667,0.3,0,0.48,0.5,0.515151515151515,0.0909090909090909,0,0.296296296296296,0,0,0,0.833333333333333
"bin_m6.vmb11",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.272727272727273,0,0,0,0,0,0,0.833333333333333
"bin_m6.vmb137",0.153846153846154,0.0769230769230769,0,0,0.133333333333333,0,0,0,0.25,0.3,0,0.56,0.5,0.484848484848485,0,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m6.vmb143",0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0.333333333333333,0.181818181818182,0,0,0,0,0,0,0.833333333333333
"bin_m6.vmb53",0.153846153846154,0.115384615384615,0,0,0.133333333333333,0,0.307692307692308,0,0.333333333333333,0.7,0,0.56,0.333333333333333,0.303030303030303,0,0,0.222222222222222,0,0,0,0.666666666666667
"bin_m6.vmb95_sub",0.307692307692308,0,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0,0,0.56,0.5,0.696969696969697,0,0,0.222222222222222,0,0,0,0.666666666666667
"bin_m7.cct137_sub",0,0.192307692307692,0,0,0.133333333333333,0,0.153846153846154,0,0.333333333333333,0.7,0,0.12,0.333333333333333,0,0,0,0,0,0,0,0
"bin_m7.cct53",0,0,0,0,0.133333333333333,0,0.461538461538462,0,0.166666666666667,0.3,0,0.08,0.5,0.151515151515152,0.0909090909090909,0,0.407407407407407,0,0,0,0.833333333333333
"bin_m7.cct54",0,0.230769230769231,0.2,0,0.266666666666667,0,0.538461538461538,0.727272727272727,0.166666666666667,1,0,1,0.666666666666667,0.939393939393939,0.0909090909090909,0,0.777777777777778,0,0,0,0.833333333333333
"bin_m7.cct59",0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0
"bin_m7.cct6",0,0,0,0,0.133333333333333,0,0,0.272727272727273,0,0.7,0,0.56,0.333333333333333,0.575757575757576,0,0,0.185185185185185,0,0,0,0.166666666666667
"bin_m7.cct69_sub",0,0,0,0,0,0,0.153846153846154,0,0.0833333333333333,0.3,0,0,0.833333333333333,0,0,0,0.111111111111111,0,0,0,0.166666666666667
"bin_m7.mtb146",0,0,0,0,0,0,0.153846153846154,0,0.333333333333333,0.3,0,0,0.166666666666667,0.181818181818182,0,0,0,0,0,0,0.166666666666667
"bin_m7.mtb33",0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,0.833333333333333,0.0606060606060606,0,0,0.407407407407407,0,0,0,0.666666666666667
"bin_m7.mtb35",0,0.192307692307692,0,0,0.133333333333333,0,0.153846153846154,0,0.25,0.3,0,0.08,1,0.121212121212121,0,0,0.185185185185185,0,0,0,0.666666666666667
"bin_m7.mtb36",0,0,0,0,0,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.0606060606060606,0,0,0.407407407407407,0,0,0,0.666666666666667
"bin_m7.mtb7",0,0,0,0,0,0,0.153846153846154,0,0.0833333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m7.mtb73",0.153846153846154,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,1,0.484848484848485,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m7.mxb61_sub",0.307692307692308,0,0,0,0,0,0.307692307692308,0.272727272727273,0.166666666666667,0,0,0.08,1,0.545454545454545,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m7.vmb113_sub",0.153846153846154,0.115384615384615,0,0,0.133333333333333,0,0,0,0.333333333333333,0.3,0,0.56,0.5,0.424242424242424,0,0,0,0,0,0,0.666666666666667
"bin_m7.vmb18",0,0,0,0,0.133333333333333,0,0.384615384615385,0.272727272727273,0.416666666666667,0.7,0.714285714285714,0.12,0.5,0.121212121212121,0,0,0.481481481481481,0,0,0,0.833333333333333
"bin_m7.vmb21",0.0769230769230769,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.5,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m7.vmb22",0.153846153846154,0,0,0,0.133333333333333,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.666666666666667,0.0606060606060606,0,0,0.296296296296296,0,0,0,0.666666666666667
"bin_m7.vmb28",0,0,0,0,0,0,0.307692307692308,0.727272727272727,0.166666666666667,0.3,0,0.48,1,0.575757575757576,0,0,0.37037037037037,0,0,0,0.833333333333333
"bin_m7.vmb5",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,0.333333333333333,0.0606060606060606,0,0,0.444444444444444,0,0,0,0.166666666666667
"bin_m7.vmb62_sub",0,0.192307692307692,0,0,0.133333333333333,0,0.461538461538462,0,0.25,0.3,0,0.08,1,0.0303030303030303,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m7.vmb72",0.230769230769231,0,0,0,0.133333333333333,0,0.230769230769231,0,0.166666666666667,0,0,0.08,0.333333333333333,0.303030303030303,0,0,0.0740740740740741,0,0,0,0.166666666666667
"bin_m8.cct156",0.230769230769231,0,0,0,0.133333333333333,0,0.153846153846154,0,0.25,0.3,0,0,0.5,0.393939393939394,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m8.cct66",0,0,0,0,0,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.5,0.181818181818182,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m8.cct7",0.230769230769231,0,0,0,0,0,0.461538461538462,0,0,0,0,0.48,0.5,0.393939393939394,0,0,0,0,0,0,0
"bin_m8.cct94",0.0769230769230769,0,0,0,0.133333333333333,0,0.153846153846154,0,0.416666666666667,0.3,0,0.56,0.5,0.575757575757576,0,0,0,0,0,0,0.833333333333333
"bin_m8.mtb115_sub",0.230769230769231,0.230769230769231,0,0,0.133333333333333,0,0.307692307692308,0,0.333333333333333,0,0,0.6,0.5,0.393939393939394,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m8.mtb129",0,0,0,0,0,0,0,0.272727272727273,0,0,0,0.08,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m8.mtb134",0.0769230769230769,0,0,0,0.133333333333333,0,0.461538461538462,0,0.166666666666667,0.3,0,0.56,0.5,0.424242424242424,0,0,0,0,0,0,0.666666666666667
"bin_m8.mtb135",0.0769230769230769,0.0769230769230769,0,0,0,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.151515151515152,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m8.mtb157",0.230769230769231,0,0,0,0,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,1,0.333333333333333,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m8.mtb202",0,0.0769230769230769,0,0,0.133333333333333,0,0.307692307692308,0,0.166666666666667,0.3,0,0.56,0.5,0.454545454545455,0,0,0,0,0,0,0.666666666666667
"bin_m8.mtb207",0.0769230769230769,0,0,0,0.133333333333333,0,0.461538461538462,0,0.166666666666667,0.3,0.714285714285714,0.08,0.166666666666667,0.606060606060606,0,0,0.185185185185185,0,0,0,0.833333333333333
"bin_m8.mtb215",0,0,0,0,0,0,0.153846153846154,0,0.25,0,0,0.72,1,0.636363636363636,0.0909090909090909,0,0.481481481481481,0,0,0,0.833333333333333
"bin_m8.mtb55",0.230769230769231,0,0,0,0,0,0,0,0.25,0,0,0.56,0.666666666666667,0.545454545454545,0,0,0.185185185185185,0,0,0,0.666666666666667
"bin_m8.mtb71",0.0769230769230769,0,0,0,0.133333333333333,0,0.153846153846154,0,0.333333333333333,0.3,0,0.48,0.5,0.515151515151515,0,0,0.111111111111111,0,0,0,0.833333333333333
"bin_m8.mtb93",0.384615384615385,0,0,0,0.133333333333333,0,0,0.272727272727273,0.166666666666667,0,0,0.8,0.333333333333333,0.0909090909090909,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m8.mtb96_sub",0,0,0,0,0.133333333333333,0,0,0.272727272727273,0.166666666666667,0,0,0.84,0.333333333333333,0.0606060606060606,0,0,0.222222222222222,0,0,0,0.166666666666667
"bin_m8.mtb97_sub",0,0,0,0,0,0,0,0.272727272727273,0,0,0,0.08,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m8.mxb49_sub",0,0.153846153846154,0,0,0.133333333333333,0,0,0,0.166666666666667,0.3,0,0,0.833333333333333,0.272727272727273,0,0,0.037037037037037,0,0,0,0.833333333333333
"bin_m8.vmb10",0,0,0,0,0,0,0,0.272727272727273,0,0,0,0.08,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m8.vmb113",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.333333333333333,0.3,0,0.6,0.333333333333333,0.484848484848485,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m8.vmb119",0,0.0769230769230769,0,0,0,0,0.461538461538462,0.727272727272727,0.166666666666667,0.3,0,0.56,0.5,0.575757575757576,0,0,0.444444444444444,0,0,0,0.833333333333333
"bin_m8.vmb163",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,0,0,0,0,0,0,0,0,0
"bin_m8.vmb26",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0
"bin_m8.vmb30",0.0769230769230769,0.0769230769230769,0,0,0.133333333333333,0,0.461538461538462,0,0.25,0.3,0,0,0.5,0.151515151515152,0,0,0,0,0,0,0
"bin_m8.vmb6",0,0.0769230769230769,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.0833333333333333,0,0,0.6,1,0.393939393939394,0,0,0.37037037037037,0,0,0,0.833333333333333
"bin_m8.vmb65",0.307692307692308,0,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.52,0.5,0.424242424242424,0,0,0.333333333333333,0,0,0,0.666666666666667
"bin_m8.vmb68",0,0,0,0,0,0,0,0.272727272727273,0.166666666666667,0,0,0.08,0.166666666666667,0,0,0,0,0,0,0,0.666666666666667
"bin_m9.cct137_sub",0,0,0,0,0,0,0.153846153846154,0,0,0.3,0,0,0.166666666666667,0.272727272727273,0,0,0,0,0,0,0.5
"bin_m9.cct6",0.153846153846154,0.0384615384615385,0,0,0,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.666666666666667,0.212121212121212,0,0,0,0,0,0,0.666666666666667
"bin_m9.mtb127_sub",0,0,0,0,0,0,0.153846153846154,0,0,0.3,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667
"bin_m9.mtb140",0.0769230769230769,0,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.6,0.5,0.424242424242424,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m9.mtb16",0.153846153846154,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0.3,0,0.56,0.5,0.454545454545455,0,0,0,0,0,0,0.666666666666667
"bin_m9.vmb103",0.0769230769230769,0.230769230769231,0,0,0.266666666666667,0,0.0769230769230769,0,0,0,0,0.76,0.666666666666667,0.272727272727273,0.181818181818182,0,0.259259259259259,0,0,0,0.166666666666667
"bin_m9.vmb60",0,0,0,0,0,0,0,0,0.0833333333333333,0.3,0,0.8,0.5,0.303030303030303,0,0,0.0740740740740741,0,0,0,0.833333333333333
