"","D01","D02","D03","D04","D05","D06","D07","D08","D09","B01","B09","B02","B10","B03","B04","B05","B06","B07","B12","B11","B08"
"bin_m2.mtb5_sub",0.219230769230769,0.0615384615384615,0,0.01,0.188666666666667,0.0056,0.403846153846154,0.0181818181818182,0.333333333333333,0.799,0.0714285714285714,0.6728,0.758333333333333,0.702121212121212,0.0481818181818182,0.108,0.304074074074074,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m2.mtb80",0.278461538461538,0.130769230769231,0.46,0.01,0.115333333333333,0.0216,0.243076923076923,0.118181818181818,0.416666666666667,0.767,0.185714285714286,0.3672,0.848333333333333,0.499090909090909,0.0272727272727273,0.02,0.34962962962963,0.0351666666666667,0.0857142857142857,0.0285714285714286,0.845
"bin_m2.mxb36_sub",0.14,0.0442307692307692,0,0.05625,0.0466666666666667,0,0.0892307692307692,0.0909090909090909,0.166666666666667,0.462,0.0857142857142857,0.168,0.425,0.0984848484848485,0.03,0.02,0.114074074074074,0.00333333333333333,0.0285714285714286,0.0285714285714286,0.0833333333333334
"bin_m2.mxb54",0.488461538461538,0.270769230769231,0.2,0.01,0.179333333333333,0.0228,0.526923076923077,0.0909090909090909,0.00833333333333333,0.564,0.428571428571429,0.62,0.866666666666667,0.66,0.0481818181818182,0.02,0.245185185185185,0.0265,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m2.mxb83",0.658461538461538,0.238461538461538,0,0.1325,0.254666666666667,0,0.38,0.0909090909090909,0.258333333333333,0.799,0.835714285714286,0.2272,0.866666666666667,0.561515151515152,0.0481818181818182,0.02,0.314814814814815,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m2.mxb88",0.266923076923077,0.231538461538462,0,0.1325,0.266666666666667,0.0056,0.634615384615385,0.0181818181818182,0.25,0.718,0.342857142857143,0.4984,0.99,0.394848484848485,0.0481818181818182,0.088,0.185925925925926,0.0231666666666667,0.0571428571428571,0.0285714285714286,0.183333333333333
"bin_m2.mxb90_sub",0.670769230769231,0.319230769230769,0.1,0.01,0.186666666666667,0.016,0.127692307692308,0.336363636363636,0.2,0.611,0.185714285714286,0.9016,0.983333333333333,0.538484848484848,0.0845454545454545,0.02,0.527777777777778,0.0385,0.114285714285714,0.0285714285714286,0.638333333333333
"bin_m2.vmb102",0.483846153846154,0.0953846153846154,0.064,0.01,0.0466666666666667,0,0.07,0.336363636363636,0.166666666666667,0.588,0.428571428571429,0.7952,0.953333333333333,0.394848484848485,0.0481818181818182,0.02,0.645555555555556,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m2.vmb114",0.369230769230769,0.251923076923077,0,0.05625,0.0686666666666667,0,0.411538461538462,0.0909090909090909,0.175,0.799,0.428571428571429,0.6472,0.861666666666667,0.635151515151515,0.0481818181818182,0.02,0.29,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m2.vmb73",0.825384615384615,0.478076923076923,0,0.01,0.274666666666667,0.0268,0.349230769230769,0.0909090909090909,0.25,0.799,0.442857142857143,0.656,0.866666666666667,0.685454545454546,0.102727272727273,0.02,0.398888888888889,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.423333333333333
"bin_m21.cct124_sub",0.333846153846154,0.314615384615385,0.064,0,0.166666666666667,0,0.108461538461538,0.0181818181818182,0.0833333333333333,0.564,0.414285714285714,0.736,0.958333333333333,0.616666666666667,0.0481818181818182,0.02,0.603703703703704,0.0301666666666667,0.114285714285714,0.0285714285714286,0.85
"bin_m21.cct75_sub",0.528461538461538,0.360769230769231,0.26,0.05625,0.146666666666667,0.004,0.288461538461538,0.118181818181818,0.191666666666667,0.664,0.442857142857143,0.5832,0.825,0.551818181818182,0.0390909090909091,0.108,0.28,0.0311666666666667,0.0285714285714286,0.0285714285714286,0.716666666666667
"bin_m21.mtb157_sub",0.49,0.283076923076923,0,0.01,0.188666666666667,0,0.565384615384615,0.0909090909090909,0.175,0.483,0.428571428571429,0.1936,0.825,0.313636363636364,0.0481818181818182,0.02,0.205185185185185,0.0245,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m21.mtb170",0.0769230769230769,0.0692307692307692,0,0.01,0.06,0,0.0584615384615385,0.0909090909090909,0.00833333333333333,0.492,0.0857142857142857,0.096,0.125,0.0878787878787879,0,0.02,0.132592592592593,0.00383333333333333,0.0285714285714286,0.0285714285714286,0.1
"bin_m21.mtb187",0.163846153846154,0.0673076923076923,0,0.01,0.188666666666667,0,0.0507692307692308,0.336363636363636,0.333333333333333,0.537,0.0857142857142857,0.776,0.85,0.371212121212121,0.0936363636363636,0.02,0.741481481481482,0.0205,0.0571428571428571,0.0285714285714286,0.711666666666667
"bin_m21.mtb20",0.223076923076923,0.157692307692308,0.26,0.01,0.106666666666667,0.016,0.319230769230769,0.118181818181818,0.266666666666667,0.613,0.185714285714286,0.344,0.375,0.321212121212121,0.0663636363636364,0.02,0.32,0.0171666666666667,0.0571428571428571,0.0285714285714286,0.416666666666667
"bin_m21.mtb45",0.42,0.1,0,0.05625,0.0953333333333333,0.004,0.534615384615385,0.0909090909090909,0.183333333333333,0.513,0.428571428571429,0.428,0.865,0.385757575757576,0.102727272727273,0.02,0.217407407407407,0.0273333333333333,0.0857142857142857,0.0285714285714286,0.783333333333333
"bin_m21.mtb53",0.373846153846154,0.151153846153846,0,0.01,0.166666666666667,0,0.0507692307692308,0.290909090909091,0,0.486,0.414285714285714,0.6448,0.773333333333333,0.356969696969697,0.0481818181818182,0.02,0.638518518518518,0.0218333333333333,0.0571428571428571,0.0285714285714286,0.755
"bin_m21.mtb57_sub",0.5,0.242307692307692,0.06,0.01,0.186666666666667,0.004,0.335384615384615,0.118181818181818,0.116666666666667,0.562,0.1,0.196,0.42,0.357575757575758,0.0572727272727273,0.02,0.186296296296296,0.0368333333333333,0.0857142857142857,0.0285714285714286,0.503333333333333
"bin_m21.mtb77_sub",0.633846153846154,0.296923076923077,0.26,0.01,0.209333333333333,0.0216,0.281538461538462,0.145454545454545,0.266666666666667,0.837,0.185714285714286,0.7896,0.888333333333333,0.753030303030303,0.0663636363636364,0.02,0.444074074074074,0.0358333333333333,0.0571428571428571,0.0285714285714286,0.805
"bin_m21.mtb83",0.518461538461539,0.258846153846154,0.06,0.04625,0.115333333333333,0.004,0.442307692307692,0.118181818181818,0.208333333333333,0.788,0.457142857142857,0.716,0.87,0.609090909090909,0.0572727272727273,0.02,0.301111111111111,0.0401666666666667,0.0857142857142857,0.0285714285714286,0.845
"bin_m21.mxb124",0.706153846153846,0.499230769230769,0.34,0.01,0.252666666666667,0.0272,0.323076923076923,0.118181818181818,0.191666666666667,0.22,0.185714285714286,0.5712,0.85,0.559393939393939,0.0390909090909091,0.02,0.350740740740741,0.0345,0.0285714285714286,0.0285714285714286,0.788333333333333
"bin_m21.mxb24_sub",0.748461538461539,0.166538461538462,0.37,0.01,0.0686666666666667,0.0344,0.204615384615385,0.0181818181818182,0.25,0.799,0.414285714285714,0.7584,0.791666666666667,0.74030303030303,0.139090909090909,0.02,0.425185185185185,0.0468333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m21.mxb44",0.238461538461538,0.175,0.1,0.01,0.12,0.016,0.127692307692308,0.145454545454545,0.0666666666666667,0.662,0.185714285714286,0.352,0.441666666666667,0.348484848484849,0.0363636363636364,0.02,0.338518518518518,0.0205,0.0571428571428571,0.0285714285714286,0.483333333333333
"bin_m21.vmb10",0.47,0.174230769230769,0.2,0.01,0.0686666666666667,0,0.257692307692308,0.0909090909090909,0.175,0.483,0.428571428571429,0.2944,0.866666666666667,0.417878787878788,0.0936363636363636,0.02,0.22,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m21.vmb130_sub",0.845384615384615,0.335769230769231,0.14,0.01,0.208666666666667,0.0216,0.312307692307692,0.118181818181818,0.341666666666667,0.632,0.528571428571429,0.528,0.591666666666667,0.678484848484848,0.0663636363636364,0.02,0.50962962962963,0.0278333333333333,0.0857142857142857,0.0285714285714286,0.845
"bin_m21.vmb32_sub",0.3,0.196153846153846,0.1,0.01,0.133333333333333,0.016,0.146153846153846,0.145454545454545,0.1,0.415,0.2,0.408,0.608333333333333,0.424242424242424,0.0363636363636364,0.02,0.37037037037037,0.02,0.0571428571428571,0.0285714285714286,0.583333333333333
"bin_m21.vmb39",0.233846153846154,0.128846153846154,0.02,0.1225,0.0893333333333333,0.004,0.288461538461538,0.336363636363636,0.208333333333333,0.264,0.1,0.3688,0.855,0.632727272727273,0.127272727272727,0.02,0.466666666666667,0.0258333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m22.cct117_sub",0.693846153846154,0.506923076923077,0.46,0.05625,0.208666666666667,0.0444,0.480769230769231,0.118181818181818,0.441666666666667,0.733,0.528571428571429,0.6864,0.866666666666667,0.717272727272727,0.0845454545454545,0.02,0.362222222222222,0.0458333333333333,0.0285714285714286,0.0285714285714286,0.633333333333333
"bin_m22.cct149",0.683846153846154,0.747307692307692,0.506,0.01,0.625333333333333,0.2872,0.763846153846154,0.909090909090909,0.166666666666667,1,0.657142857142857,1,0.963333333333333,0.906969696969697,0.387272727272727,0.02,0.898148148148148,0.0266666666666667,0.114285714285714,0.0285714285714286,0.933333333333333
"bin_m22.cct87_sub",0.557692307692308,0.291538461538462,0.1,0.05625,0.2,0.0216,0.480769230769231,0.145454545454545,0.0833333333333333,0.514,0.528571428571429,0.6672,0.933333333333333,0.713030303030303,0.0845454545454545,0.02,0.34,0.0301666666666667,0.114285714285714,0.0285714285714286,0.85
"bin_m22.mtb115",0.508461538461539,0.325,0.34,0.01,0.159333333333333,0.0216,0.212307692307692,0.118181818181818,0.341666666666667,0.859,0.185714285714286,0.7704,0.846666666666667,0.752727272727273,0.102727272727273,0.02,0.451481481481481,0.0301666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m22.mtb125",0.636923076923077,0.564615384615385,0.28,0.01,0.202,0.0968,0.110769230769231,0.0909090909090909,0.341666666666667,0.593,0.0857142857142857,0.8384,0.661666666666667,0.745454545454545,0.0936363636363636,0.02,0.501851851851852,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m22.mtb136",0.52,0.202307692307692,0,0.01,0.188666666666667,0,0.45,0.0909090909090909,0.175,0.483,0.428571428571429,0.1936,0.825,0.31969696969697,0.0481818181818182,0.02,0.205925925925926,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m22.mtb157",0.695384615384615,0.332692307692308,0.064,0.01,0.0466666666666667,0,0.315384615384615,0.336363636363636,0.0916666666666667,0.564,0.428571428571429,0.7144,0.975,0.696666666666667,0.0481818181818182,0.02,0.631111111111111,0.0301666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m22.mtb184",0.306923076923077,0.25,0,0.01,0.166666666666667,0,0.403846153846154,0.0909090909090909,0.0833333333333333,0.718,0.0714285714285714,0.088,0.353333333333333,0.291515151515152,0.0936363636363636,0.02,0.142222222222222,0.0245,0.0571428571428571,0.0285714285714286,0.55
"bin_m22.mtb2",0.483076923076923,0.201153846153846,0.2,0.05625,0.126666666666667,0,0.411538461538462,0.0909090909090909,0.00833333333333333,0.513,0.428571428571429,0.6672,0.855,0.481818181818182,0.0481818181818182,0.02,0.232592592592593,0.0278333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m22.mtb219",0.556923076923077,0.416538461538462,0.08,0.01,0.188666666666667,0.04,0.327692307692308,0.0636363636363636,0.333333333333333,0.799,0.414285714285714,0.7912,0.833333333333333,0.738484848484849,0.0936363636363636,0.108,0.377777777777778,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m22.mtb46",0.416923076923077,0.209615384615385,0.1,0,0.146666666666667,0.016,0.158461538461538,0.145454545454545,0.183333333333333,0.741,0.214285714285714,0.48,0.683333333333333,0.46969696969697,0.0663636363636364,0.02,0.351851851851852,0.02,0.0571428571428571,0.0285714285714286,0.666666666666667
"bin_m22.mtb86_sub",0.643846153846154,0.49,0.08,0.05625,0.202,0.0156,0.226153846153846,0.0909090909090909,0.341666666666667,0.73,0.428571428571429,0.6808,0.776666666666667,0.689393939393939,0.102727272727273,0.02,0.337037037037037,0.0265,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m22.mtb89_sub",0.410769230769231,0.398846153846154,0.2,0.01,0.202,0.0096,0.411538461538462,0.0909090909090909,0.25,0.582,0.428571428571429,0.6888,0.821666666666667,0.621212121212121,0.0390909090909091,0.02,0.317407407407407,0.0381666666666667,0.0285714285714286,0.0285714285714286,0.71
"bin_m22.mxb32",0.473076923076923,0.270769230769231,0.2,0.01,0.179333333333333,0.0228,0.526923076923077,0.0909090909090909,0.0833333333333333,0.564,0.428571428571429,0.62,0.866666666666667,0.696363636363636,0.0481818181818182,0.02,0.218518518518519,0.0348333333333333,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m22.mxb98",0.446153846153846,0.827692307692308,0.364,0.01,0.525333333333333,0.04,0.686923076923077,0.805454545454545,0.166666666666667,1,0.414285714285714,1,0.961666666666667,0.763939393939394,0.248181818181818,0.12,0.900740740740741,0.0376666666666667,0.114285714285714,0.0285714285714286,1
"bin_m22.vmb0",0.675384615384615,0.157692307692308,0.064,0.01,0.113333333333333,0,0.07,0.290909090909091,0.166666666666667,0.588,0.414285714285714,0.5816,0.981666666666667,0.544545454545455,0.0481818181818182,0.02,0.607777777777778,0.0218333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m22.vmb147_sub",0.485384615384615,0.258846153846154,0.06,0.01,0.159333333333333,0.0324,0.335384615384615,0.118181818181818,0.208333333333333,0.562,0.457142857142857,0.7264,0.85,0.716363636363636,0.0845454545454545,0.02,0.567777777777778,0.0435,0.0285714285714286,0.0285714285714286,0.788333333333333
"bin_m22.vmb20_sub",0.565384615384615,0.462307692307692,0.2,0.04625,0.126,0.004,0.573076923076923,0.0909090909090909,0.175,0.594,0.428571428571429,0.6952,0.833333333333333,0.677575757575758,0.0572727272727273,0.02,0.178148148148148,0.0335,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m22.vmb205_sub",0.591538461538462,0.273076923076923,0.064,0.01,0.26,0.004,0.116153846153846,0.336363636363636,0.1,0.597,0.0857142857142857,0.7352,0.738333333333333,0.368484848484848,0.102727272727273,0.02,0.413703703703704,0.0251666666666667,0.0857142857142857,0.0285714285714286,0.771666666666667
"bin_m22.vmb62_sub",0.380769230769231,0.175,0.1,0.05625,0.12,0.016,0.326923076923077,0.145454545454545,0.216666666666667,0.662,0.185714285714286,0.352,0.915,0.513333333333333,0.0845454545454545,0.02,0.284444444444444,0.0288333333333333,0.114285714285714,0.0285714285714286,0.538333333333333
"bin_m22.vmb86",0.497692307692308,0.160769230769231,0.04,0.01,0.102,0.004,0.442307692307692,0.0909090909090909,0.0416666666666667,0.788,0.442857142857143,0.3944,0.8,0.434242424242424,0.0572727272727273,0.108,0.257777777777778,0.0381666666666667,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m24.cct0",0.270769230769231,0.0607692307692308,0.09,0,0.078,0.0056,0.204615384615385,0.0636363636363636,0.416666666666667,0.7,0.821428571428571,0.7568,0.833333333333333,0.652727272727273,0.0663636363636364,0.02,0.355925925925926,0.0348333333333333,0.114285714285714,0.0757142857142857,0.755
"bin_m24.cct106_sub",0.196153846153846,0.148076923076923,0,0.01,0.277333333333333,0.0056,0.534615384615385,0.609090909090909,0.166666666666667,0.799,0.428571428571429,0.8176,0.825,0.707575757575758,0.157272727272727,0.02,0.601481481481482,0.0238333333333333,0.142857142857143,0.0285714285714286,0.845
"bin_m24.cct128",0.146923076923077,0.0442307692307692,0,0.05625,0.0466666666666667,0,0.25,0.0909090909090909,0.0833333333333333,0.483,0.0857142857142857,0.088,0.366666666666667,0.13030303030303,0.03,0.02,0.0918518518518518,0.00333333333333333,0,0.0285714285714286,0.0833333333333334
"bin_m24.cct154",0.393076923076923,0.101153846153846,0,0.01,0.126,0,0.411538461538462,0.0909090909090909,0.25,0.799,0.428571428571429,0.7552,0.825,0.658787878787879,0.0481818181818182,0.02,0.129259259259259,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.cct23_sub",0.499230769230769,0.266538461538462,0.06,0.04625,0.115333333333333,0.004,0.442307692307692,0.118181818181818,0.191666666666667,0.863,0.442857142857143,0.6416,0.805,0.584545454545455,0.0572727272727273,0.02,0.22037037037037,0.0285,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m24.cct24",0.522307692307692,0.221153846153846,0.06,0.01,0.306666666666667,0.008,0.0892307692307692,0.336363636363636,0.141666666666667,0.673,0.114285714285714,0.8288,0.991666666666667,0.668787878787879,0.0572727272727273,0.02,0.605185185185185,0.0208333333333333,0.214285714285714,0.0285714285714286,0.85
"bin_m24.cct4",0.197692307692308,0.125,0.06,0,0.115333333333333,0.0388,0.243076923076923,0.118181818181818,0.341666666666667,0.694,0.528571428571429,0.7624,0.633333333333333,0.66969696969697,0.102727272727273,0.02,0.247777777777778,0.0243333333333333,0.0857142857142857,0.0285714285714286,0.638333333333333
"bin_m24.cct57_sub",0.531538461538462,0.341538461538462,0.4,0.05625,0.18,0.0284,0.573076923076923,0.0909090909090909,0.341666666666667,0.799,0.428571428571429,0.7656,0.675,0.763636363636364,0.0936363636363636,0.02,0.365185185185185,0.0455,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.cct74",0.683076923076923,0.310384615384615,0.2,0.04625,0.082,0.0096,0.296153846153846,0.0909090909090909,0.25,0.799,0.0857142857142857,0.6952,0.863333333333333,0.58969696969697,0.0845454545454545,0.02,0.347777777777778,0.0155,0.0285714285714286,0.0285714285714286,0.7
"bin_m24.cct81_sub",0.614615384615385,0.403461538461538,0.08,0.05625,0.208666666666667,0.0324,0.349230769230769,0.0909090909090909,0.191666666666667,0.799,0.442857142857143,0.8384,0.866666666666667,0.724545454545455,0.102727272727273,0.02,0.236666666666667,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m24.mtb10",0.766923076923077,0.265384615384615,0,0.01,0.188666666666667,0.0056,0.243076923076923,0.0909090909090909,0.416666666666667,0.799,0.428571428571429,0.7424,0.866666666666667,0.755757575757576,0.0936363636363636,0.02,0.244444444444444,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.mtb106_sub",0.566153846153846,0.370384615384615,0.06,0.01,0.186666666666667,0.016,0.534615384615385,0.118181818181818,0.191666666666667,0.435,0.185714285714286,0.6072,0.9,0.753636363636364,0.0572727272727273,0.02,0.443333333333333,0.0305,0.0857142857142857,0.0285714285714286,0.845
"bin_m24.mtb115",0.607692307692308,0.366923076923077,0.06,0,0.204,0.016,0.473076923076923,0.118181818181818,0.0583333333333333,0.694,0.528571428571429,0.5272,0.7,0.576060606060606,0.0481818181818182,0.02,0.32962962962963,0.0331666666666667,0.0285714285714286,0.0285714285714286,0.548333333333333
"bin_m24.mtb14",0.145384615384615,0.1,0.06,0.05625,0.0933333333333333,0.004,0.335384615384615,0.118181818181818,0.258333333333333,0.562,0.1,0.196,0.225,0.242424242424242,0.0390909090909091,0.02,0.214074074074074,0.0216666666666667,0.0285714285714286,0.0285714285714286,0.25
"bin_m24.mtb157",0.629230769230769,0.410769230769231,0.064,0.01,0.0333333333333333,0,0.108461538461538,0.290909090909091,0.166666666666667,0.534,0.342857142857143,0.656,1,0.720909090909091,0.0481818181818182,0.02,0.730740740740741,0.0301666666666667,0.114285714285714,0.0285714285714286,0.833333333333333
"bin_m24.mtb173",0.575384615384615,0.369230769230769,0.124,0.01,0.266666666666667,0.004,0.262307692307692,0.186363636363636,0.191666666666667,0.583,0.1,0.804,0.975,0.736060606060606,0.0572727272727273,0.02,0.678888888888889,0.0355,0.142857142857143,0.0285714285714286,0.716666666666667
"bin_m24.mtb176",0.115384615384615,0.0980769230769231,0.24,0.01,0.146666666666667,0.004,0.288461538461538,0.336363636363636,0.0416666666666667,0.33,0.1,0.4184,0.425,0.303333333333333,0.0572727272727273,0.02,0.273333333333333,0.01,0.0857142857142857,0.0285714285714286,0.348333333333333
"bin_m24.mtb177",0.483846153846154,0.155769230769231,0.06,0.05625,0.102,0.0096,0.373846153846154,0.118181818181818,0.35,0.664,0.442857142857143,0.5184,0.806666666666667,0.69030303030303,0.0272727272727273,0.02,0.471481481481482,0.0408333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m24.mtb184",0.296923076923077,0.0415384615384615,0,0.01,0.166666666666667,0,0.403846153846154,0.0909090909090909,0.175,0.718,0.414285714285714,0.1936,0.833333333333333,0.305151515151515,0.0481818181818182,0.02,0.195555555555556,0.0231666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m24.mtb201",0.770769230769231,0.349230769230769,0.28,0.01,0.232666666666667,0.0344,0.204615384615385,0.0909090909090909,0.341666666666667,0.799,0.428571428571429,0.74,0.866666666666667,0.765757575757576,0.0936363636363636,0.02,0.251851851851852,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.mtb207",0.533846153846154,0.171153846153846,0,0.01,0.286666666666667,0,0.0507692307692308,0.336363636363636,0.00833333333333333,0.588,0.428571428571429,0.7952,1,0.275454545454545,0.0481818181818182,0.02,0.645925925925926,0.0213333333333333,0.0857142857142857,0.0285714285714286,0.755
"bin_m24.mtb3",0.545384615384615,0.302692307692308,0.4,0.05625,0.188666666666667,0.034,0.565384615384615,0.0909090909090909,0.5,0.799,0.428571428571429,0.64,0.846666666666667,0.742727272727273,0.0481818181818182,0.02,0.330740740740741,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.mtb67",0.524615384615385,0.183461538461538,0.196,0.01,0.15,0.044,0.212307692307692,0.0909090909090909,0.258333333333333,0.628,0.442857142857143,0.5992,0.863333333333333,0.797575757575758,0.157272727272727,0.02,0.35037037037037,0.0335,0.142857142857143,0.0285714285714286,0.85
"bin_m24.mtb8",0.625384615384615,0.377307692307692,0.196,0.01,0.264,0.0284,0.565384615384615,0.0909090909090909,0.333333333333333,0.799,0.432857142857143,0.5656,0.833333333333333,0.701818181818182,0.0663636363636364,0.02,0.388888888888889,0.0455,0.114285714285714,0.0285714285714286,0.85
"bin_m24.mtb83",0.523846153846154,0.361923076923077,0.2,0.05625,0.308666666666667,0.0268,0.411538461538462,0.0909090909090909,0.416666666666667,0.799,0.442857142857143,0.8528,0.825,0.755454545454545,0.0572727272727273,0.02,0.568888888888889,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m24.mtb84_sub",0.537692307692308,0.211538461538462,0,0.01,0.233333333333333,0,0.0892307692307692,0.336363636363636,0.166666666666667,0.537,0.0714285714285714,0.816,0.823333333333333,0.374242424242424,0.0936363636363636,0.108,0.367407407407407,0.0218333333333333,0.128571428571429,0.0285714285714286,0.811666666666667
"bin_m24.mxb17",0.380769230769231,0.113461538461538,0.2,0.05625,0.166666666666667,0,0.526923076923077,0.0909090909090909,0.00833333333333333,0.483,0.0857142857142857,0.088,0.3,0.237575757575758,0.0481818181818182,0.02,0.135925925925926,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.605
"bin_m24.mxb55",0.45,0.276538461538462,0,0.01,0.232666666666667,0.0228,0.204615384615385,0.0181818181818182,0.25,0.799,0.0714285714285714,0.6272,0.833333333333333,0.772121212121212,0.111818181818182,0.02,0.27,0.0288333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m24.vmb102",0.237692307692308,0.167307692307692,0.06,0,0.106666666666667,0.016,0.319230769230769,0.118181818181818,0.341666666666667,0.613,0.185714285714286,0.352,0.616666666666667,0.465151515151515,0.148181818181818,0.02,0.383333333333333,0.0346666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m24.vmb132_sub",0.263846153846154,0.122307692307692,0.06,0.01,0.115333333333333,0.004,0.442307692307692,0.118181818181818,0.0416666666666667,0.532,0.442857142857143,0.388,0.856666666666667,0.360909090909091,0.0845454545454545,0.02,0.302222222222222,0.0331666666666667,0.0285714285714286,0.0285714285714286,0.716666666666667
"bin_m24.vmb153",0.385384615384615,0.206153846153846,0.08,0.05625,0.198,0.0056,0.327692307692308,0.0181818181818182,0.416666666666667,0.7,0.0714285714285714,0.6728,0.803333333333333,0.674242424242424,0.0481818181818182,0.02,0.139259259259259,0.0283333333333333,0.0571428571428571,0.0285714285714286,0.716666666666667
"bin_m24.vmb166",0.13,0.148076923076923,0.04,0.01,0.146,0.0096,0.0892307692307692,0.0909090909090909,0.191666666666667,0.634,0.1,0.796,0.986666666666667,0.797575757575758,0.157272727272727,0.02,0.658518518518519,0.0355,0.142857142857143,0.0285714285714286,0.85
"bin_m24.vmb170",0.566153846153846,0.322307692307692,0.17,0.01,0.494666666666667,0.0116,0.373846153846154,0.0909090909090909,0.25,0.73,0.428571428571429,0.6984,0.825,0.753333333333333,0.0636363636363636,0.02,0.461851851851852,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.vmb171",0.297692307692308,0.121153846153846,0.06,0.05625,0.0933333333333333,0.004,0.288461538461538,0.118181818181818,0.2,0.788,0.457142857142857,0.2888,0.816666666666667,0.468484848484849,0.0754545454545455,0.02,0.254814814814815,0.0221666666666667,0.142857142857143,0.0285714285714286,0.493333333333333
"bin_m24.vmb21",0.338461538461538,0.247307692307692,0.22,0.05625,0.146666666666667,0.004,0.534615384615385,0.0909090909090909,0.416666666666667,0.799,0.442857142857143,0.7024,0.758333333333333,0.777575757575758,0.102727272727273,0.02,0.59962962962963,0.0521666666666667,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m24.vmb61_sub",0.466153846153846,0.197307692307692,0.2,0.01,0.082,0,0.257692307692308,0.0909090909090909,0.175,0.718,0.428571428571429,0.3216,0.866666666666667,0.420909090909091,0.0936363636363636,0.02,0.223703703703704,0.0265,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m24.vmb7",0.188461538461538,0.239615384615385,0,0.01,0.166666666666667,0,0.573076923076923,0.0909090909090909,0.00833333333333333,0.483,0.0857142857142857,0.1568,0.865,0.117878787878788,0.03,0.02,0.16037037037037,0.0148333333333333,0.1,0.0285714285714286,0.1
"bin_m24.vmb87_sub",0.150769230769231,0.128846153846154,0.04,0.01,0.0733333333333333,0.0324,0.173846153846154,0.563636363636364,0.0166666666666667,0.315,0.442857142857143,0.8456,0.685,0.630606060606061,0.139090909090909,0.02,0.498518518518519,0.0251666666666667,0.0857142857142857,0.0285714285714286,0.563333333333333
"bin_m24.vmb88",0.173076923076923,0.113461538461538,0,0.01,0.176,0.0056,0.546153846153846,0.654545454545455,0.00833333333333333,0.718,0.428571428571429,0.8016,0.823333333333333,0.693636363636364,0.157272727272727,0.02,0.585925925925926,0.0348333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m25.cct11",0.36,0.0884615384615385,0,0.01,0.166666666666667,0,0.534615384615385,0.0909090909090909,0.00833333333333333,0.483,0.0857142857142857,0.088,0.316666666666667,0.250909090909091,0.0481818181818182,0.02,0.127037037037037,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.605
"bin_m25.cct136_sub",0.443846153846154,0.311153846153846,0.1,0.1325,0.306666666666667,0.016,0.619230769230769,0.145454545454545,0.308333333333333,0.641,0.2,0.6472,0.88,0.615454545454545,0.0545454545454545,0.02,0.365925925925926,0.0283333333333333,0.114285714285714,0.0285714285714286,0.605
