Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5	Completeness	Contamination	Strain heterogeneity
m3.cct46	k__Bacteria (UID2565)	2921	152	93	8	144	0	0	0	0	94.09	0	0
m3.cct47_sub	f__Lachnospiraceae (UID1255)	90	354	174	11	335	8	0	0	0	95	1.99	0
m3.cct63_sub	k__Bacteria (UID1453)	901	171	117	79	89	3	0	0	0	47.47	1.04	0
m3.cct77	o__Rickettsiales (UID3809)	83	324	211	99	220	5	0	0	0	62.09	1.46	0
m3.cct87	p__Actinobacteria (UID2112)	31	211	124	97	111	3	0	0	0	48.47	0.67	0
m3.cct89	f__Lachnospiraceae (UID1255)	90	354	174	28	318	8	0	0	0	92.1	2.14	25
m3.mtb100	c__Clostridia (UID1085)	35	420	196	35	377	8	0	0	0	87.5	2.68	12.5
m3.mtb102	o__Clostridiales (UID1212)	172	257	149	61	189	7	0	0	0	77.98	3.24	28.57
m3.mtb103_sub	o__Lactobacillales (UID355)	490	336	184	14	316	6	0	0	0	95.21	1.89	33.33
m3.mtb107	k__Bacteria (UID2982)	88	230	148	37	192	1	0	0	0	78.21	0.68	0
m3.mtb113	f__Lachnospiraceae (UID1255)	90	354	174	7	343	4	0	0	0	96.55	1.72	0
m3.mtb116_sub	f__Lachnospiraceae (UID1286)	57	420	207	59	343	15	3	0	0	85.95	7.49	25
m3.mtb123	p__Firmicutes (UID240)	1318	179	104	45	126	7	1	0	0	86.78	7.24	70
m3.mtb129_sub	k__Bacteria (UID2569)	434	278	186	79	189	10	0	0	0	78.13	3.49	20
m3.mtb134_sub	o__Clostridiales (UID1212)	172	263	149	19	238	6	0	0	0	95.78	2.37	16.67
m3.mtb140	p__Bacteroidetes (UID2605)	350	315	209	42	267	6	0	0	0	87.69	1.41	16.67
m3.mtb144	c__Clostridia (UID1118)	387	223	124	12	207	4	0	0	0	93.15	1.64	0
m3.mtb147	o__Bacteroidales (UID2716)	92	487	270	5	478	4	0	0	0	98.98	0.9	0
m3.mtb159	o__Clostridiales (UID1212)	172	263	149	1	260	2	0	0	0	99.33	0.89	0
m3.mtb160_sub	o__Bacteroidales (UID2617)	213	406	265	19	367	20	0	0	0	94.58	3.5	15
m3.mtb16_sub	c__Deltaproteobacteria (UID3218)	61	284	169	113	164	7	0	0	0	58.81	1.84	14.29
m3.mtb173	o__Bacteroidales (UID2617)	213	406	265	10	388	8	0	0	0	97.17	1.7	0
m3.mtb184	g__Lactobacillus (UID377)	91	430	154	9	407	13	1	0	0	97.26	2.51	6.25
m3.mtb189_sub	o__Lactobacillales (UID355)	490	334	183	7	322	5	0	0	0	97.91	1.62	20
m3.mtb191_sub	f__Lachnospiraceae (UID1255)	90	354	174	24	299	31	0	0	0	93.52	9.09	12.9
m3.mtb192_sub	f__Lachnospiraceae (UID1255)	90	354	174	73	258	19	4	0	0	83.46	7.85	9.68
m3.mtb196_sub	f__Lachnospiraceae (UID1286)	57	420	207	120	283	16	1	0	0	70.21	4.73	26.32
m3.mtb2	f__Lachnospiraceae (UID1255)	90	354	174	9	327	18	0	0	0	96.55	6.71	0
m3.mtb211	f__Lachnospiraceae (UID1255)	90	354	174	8	325	20	1	0	0	97.34	5.85	13.04
m3.mtb215_sub	o__Lactobacillales (UID355)	490	336	184	2	333	1	0	0	0	98.91	0.54	0
m3.mtb223_sub	f__Lachnospiraceae (UID1255)	90	354	174	49	299	6	0	0	0	88.92	1.94	16.67
m3.mtb3	f__Lachnospiraceae (UID1255)	90	354	174	18	334	2	0	0	0	96.26	1.15	0
m3.mtb32	f__Lachnospiraceae (UID1255)	90	354	174	20	326	8	0	0	0	92.39	2.28	25
m3.mtb34	c__Clostridia (UID1118)	387	223	124	28	194	1	0	0	0	90.44	0.03	100
m3.mtb38	o__Clostridiales (UID1212)	172	263	149	26	231	6	0	0	0	87	2.19	50
m3.mtb41	o__Clostridiales (UID1212)	172	263	149	40	216	7	0	0	0	92.24	4.16	42.86
m3.mtb45_sub	c__Clostridia (UID1118)	387	223	124	32	182	9	0	0	0	86	3.53	44.44
m3.mtb51_sub	c__Clostridia (UID1118)	387	223	124	32	184	7	0	0	0	83.89	2.42	28.57
m3.mtb54	o__Clostridiales (UID1212)	172	263	149	58	202	3	0	0	0	74.9	1.68	0
m3.mtb55	p__Bacteroidetes (UID2605)	350	314	208	41	272	1	0	0	0	92.9	0.48	100
m3.mtb56_sub	p__Proteobacteria (UID3887)	1487	256	160	1	252	3	0	0	0	99.38	1.41	0
m3.mtb64	p__Bacteroidetes (UID2605)	350	316	210	23	290	3	0	0	0	91.19	1.43	0
m3.mtb68	c__Clostridia (UID1118)	387	223	124	14	206	3	0	0	0	92.74	0.46	0
m3.mtb71	o__Clostridiales (UID1212)	172	263	149	133	128	2	0	0	0	45.3	0.84	0
m3.mtb73	f__Lachnospiraceae (UID1255)	90	354	174	32	311	11	0	0	0	91.04	4.79	9.09
m3.mtb75	o__Clostridiales (UID1226)	155	278	158	75	195	8	0	0	0	71.07	2.63	37.5
m3.mtb82	f__Lachnospiraceae (UID1255)	90	354	174	13	332	9	0	0	0	94.14	3.01	11.11
m3.mtb85	o__Bacteroidales (UID2617)	213	406	265	5	398	3	0	0	0	98.3	0.75	0
m3.mtb8_sub	f__Lachnospiraceae (UID1255)	90	354	174	106	231	17	0	0	0	74.23	4.9	17.65
m3.mtb9	p__Bacteroidetes (UID2605)	350	315	209	25	279	11	0	0	0	90.64	1.08	81.82
m3.mtb90	o__Bacteroidales (UID2617)	213	406	265	36	368	2	0	0	0	90.59	0.57	0
m3.mtb95	o__Bacteroidales (UID2617)	213	406	265	22	376	8	0	0	0	97.92	2.26	0
m3.mxb16	o__Campylobacterales (UID3068)	106	477	284	4	472	1	0	0	0	99.58	0.35	0
m3.mxb19_sub	o__Clostridiales (UID1212)	172	263	149	14	238	11	0	0	0	94.63	2.5	0
m3.mxb21_sub	f__Lachnospiraceae (UID1255)	90	354	174	70	252	31	1	0	0	77.97	8.01	61.76
m3.mxb33_sub	c__Clostridia (UID1118)	387	223	124	57	149	17	0	0	0	73.23	7.78	58.82
m3.mxb35_sub	o__Bacteroidales (UID2617)	213	406	265	34	368	4	0	0	0	89.81	1.26	0
m3.mxb57	o__Bacteroidales (UID2617)	213	406	265	19	386	1	0	0	0	93.77	0.38	0
m3.mxb74	o__Clostridiales (UID1226)	155	278	158	34	227	17	0	0	0	84.14	7.6	23.53
m3.vmb1	c__Clostridia (UID1118)	387	223	124	24	193	6	0	0	0	88.58	2.89	33.33
m3.vmb108	o__Clostridiales (UID1212)	172	263	149	5	258	0	0	0	0	97.32	0	0
m3.vmb110	o__Bacteroidales (UID2617)	213	406	265	13	386	7	0	0	0	96.98	1.76	0
m3.vmb115	k__Bacteria (UID2328)	3167	126	75	2	122	2	0	0	0	97.33	1.44	0
m3.vmb118_sub	k__Bacteria (UID1453)	901	171	117	53	116	2	0	0	0	74.74	1.71	0
m3.vmb12	k__Bacteria (UID1452)	924	151	101	53	92	6	0	0	0	59.49	3.37	83.33
m3.vmb127	o__Clostridiales (UID1212)	172	263	149	198	64	1	0	0	0	14.42	0.06	0
m3.vmb132	k__Bacteria (UID2495)	2993	147	91	11	135	1	0	0	0	90.01	0.18	0
m3.vmb135	p__Bacteroidetes (UID2605)	350	314	208	1	292	21	0	0	0	99.52	7.06	38.1
m3.vmb138	o__Bacteroidales (UID2621)	198	427	260	2	421	4	0	0	0	99.42	0.96	0
m3.vmb146	o__Bacteroidales (UID2617)	213	406	265	2	402	2	0	0	0	99.43	0.45	0
m3.vmb149_sub	f__Enterobacteriaceae (UID5124)	134	1173	336	411	736	26	0	0	0	61.15	2.43	15.38
m3.vmb15	o__Bacteroidales (UID2617)	213	406	265	44	358	4	0	0	0	87.92	0.94	0
m3.vmb154	o__Bacteroidales (UID2617)	213	406	265	27	369	10	0	0	0	94.35	1.51	20
m3.vmb155	k__Bacteria (UID2569)	434	278	186	1	276	1	0	0	0	99.46	0.54	0
m3.vmb157_sub	f__Lachnospiraceae (UID1255)	90	354	174	86	259	9	0	0	0	75.37	1.52	0
m3.vmb16	c__Clostridia (UID1118)	387	223	124	16	204	3	0	0	0	91.94	0.7	66.67
m3.vmb161_sub	f__Lachnospiraceae (UID1255)	90	354	174	15	324	15	0	0	0	95.05	4.78	33.33
m3.vmb164	o__Bacteroidales (UID2617)	213	406	265	20	381	5	0	0	0	94.4	0.93	20
m3.vmb22	k__Bacteria (UID2569)	434	278	186	3	272	3	0	0	0	98.39	1.61	0
m3.vmb23	o__Bacteroidales (UID2617)	213	406	265	14	388	4	0	0	0	97.17	1.13	0
m3.vmb25	c__Clostridia (UID1118)	387	223	124	7	207	9	0	0	0	96.34	2.84	44.44
m3.vmb30	f__Lachnospiraceae (UID1286)	57	420	207	46	368	6	0	0	0	86.23	2.66	16.67
m3.vmb36	c__Clostridia (UID1118)	387	223	124	23	192	8	0	0	0	87.23	4.13	62.5
m3.vmb39	f__Lachnospiraceae (UID1286)	57	420	207	43	369	8	0	0	0	89.49	1.88	25
m3.vmb4	o__Bacteroidales (UID2617)	213	406	265	14	375	17	0	0	0	96.23	5.28	5.88
m3.vmb51	o__Bacteroidales (UID2617)	213	406	265	16	385	5	0	0	0	94.91	0.75	20
m3.vmb52	p__Bacteroidetes (UID2605)	350	314	208	40	257	17	0	0	0	85.81	3.2	70.59
m3.vmb57	o__Bacteroidales (UID2617)	213	406	265	42	361	3	0	0	0	91.01	0.58	33.33
m3.vmb60	o__Lactobacillales (UID374)	471	350	191	1	348	1	0	0	0	99.48	0.26	0
m3.vmb65_sub	p__Bacteroidetes (UID2605)	350	314	208	69	242	3	0	0	0	82.36	1.44	33.33
m3.vmb71	f__Lachnospiraceae (UID1255)	90	354	174	8	335	11	0	0	0	96.25	3.07	0
m3.vmb72	o__Clostridiales (UID1212)	172	263	149	16	242	5	0	0	0	92.45	0.85	20
m3.vmb75_sub	o__Bacteroidales (UID2617)	213	406	265	38	356	12	0	0	0	91.39	3.14	50
m3.vmb79	c__Clostridia (UID1118)	387	223	124	20	203	0	0	0	0	89.45	0	0
m3.vmb81	k__Bacteria (UID3187)	2258	186	116	2	179	5	0	0	0	98.28	4.31	0
m3.vmb84_sub	f__Lachnospiraceae (UID1255)	90	354	174	69	281	3	1	0	0	87.12	2.06	33.33
m3.vmb94	o__Clostridiales (UID1212)	172	263	149	34	227	1	0	0	1	83.56	0.13	62.5
m3.vmb95	c__Deltaproteobacteria (UID3218)	61	284	169	32	250	2	0	0	0	87.21	1.18	0
m3.vmb99	o__Clostridiales (UID1212)	172	263	149	58	204	1	0	0	0	70.02	0.13	0
m4.cct101_sub	c__Clostridia (UID1118)	387	223	124	89	131	3	0	0	0	60.15	2.42	33.33
m4.cct102	o__Lactobacillales (UID374)	471	350	191	1	348	1	0	0	0	99.48	0.26	0
m4.cct104_sub	f__Lachnospiraceae (UID1255)	90	354	174	15	298	38	3	0	0	95.26	11.32	4.26
m4.cct112_sub	o__Bacteroidales (UID2617)	213	406	265	72	274	53	7	0	0	81.01	15.64	1.35
m4.cct118	o__Clostridiales (UID1212)	172	263	149	136	127	0	0	0	0	40.28	0	0
m4.cct122	f__Lachnospiraceae (UID1255)	90	354	174	7	344	3	0	0	0	97.22	1.2	66.67
m4.cct130	o__Clostridiales (UID1212)	172	263	149	82	179	2	0	0	0	64.18	0.24	100
m4.cct132_sub	k__Bacteria (UID203)	5449	104	58	4	64	26	9	1	0	96.24	51.94	40.68
m4.cct133_sub	k__Bacteria (UID2329)	174	149	89	45	92	11	1	0	0	59.39	6.59	0
m4.cct135_sub	o__Clostridiales (UID1226)	155	278	158	81	183	14	0	0	0	71.8	4.37	7.14
m4.cct13_sub	o__Clostridiales (UID1212)	172	263	149	5	257	1	0	0	0	97.09	0.06	0
m4.cct14	o__Clostridiales (UID1212)	172	263	149	84	178	1	0	0	0	63.56	0.34	0
m4.cct140	c__Clostridia (UID1118)	387	223	124	13	207	3	0	0	0	92.74	0.59	33.33
m4.cct143	c__Deltaproteobacteria (UID3218)	61	284	169	161	118	5	0	0	0	33.31	0.89	0
m4.cct149	p__Proteobacteria (UID3887)	1487	256	160	1	253	2	0	0	0	99.38	1.25	0
m4.cct150	o__Clostridiales (UID1212)	172	263	149	52	201	10	0	0	0	77.79	3.01	30
m4.cct152	p__Bacteroidetes (UID2605)	350	315	209	4	311	0	0	0	0	98.41	0	0
m4.cct26_sub	c__Clostridia (UID1118)	387	223	124	55	164	4	0	0	0	76.31	0.88	50
m4.cct33_sub	c__Clostridia (UID1118)	387	223	124	19	203	1	0	0	0	89.38	0.03	0
m4.cct52	k__Bacteria (UID1453)	901	171	117	16	150	5	0	0	0	87.61	1.98	20
m4.cct6	o__Lactobacillales (UID544)	293	475	267	41	423	9	2	0	0	90.92	1.49	0
m4.cct64_sub	o__Bacteroidales (UID2617)	213	406	265	23	371	12	0	0	0	93.05	3.72	66.67
m4.cct82_sub	f__Lachnospiraceae (UID1255)	90	354	174	11	334	7	1	1	0	95.29	3.42	0
m4.cct83	o__Clostridiales (UID1212)	172	263	149	16	246	0	0	0	1	90.83	0.15	75
m4.cct89_sub	o__Bacteroidales (UID2617)	213	406	265	58	337	11	0	0	0	89.24	2.53	27.27
m4.cct96	f__Enterobacteriaceae (UID5124)	134	1173	336	6	1144	20	3	0	0	99.45	2.55	86.21
m4.mtb10	c__Clostridia (UID1085)	35	420	196	48	364	8	0	0	0	84.4	2.01	25
m4.mtb105	f__Lachnospiraceae (UID1256)	33	333	171	31	283	19	0	0	0	90.68	6.71	26.32
m4.mtb11	k__Bacteria (UID2982)	88	230	148	37	192	1	0	0	0	78.21	0.68	0
m4.mtb111_sub	f__Lachnospiraceae (UID1286)	57	420	207	125	273	21	0	1	0	72.12	7.39	3.7
m4.mtb120_sub	f__Lachnospiraceae (UID1256)	33	333	171	78	233	21	1	0	0	75.65	8.58	12.5
m4.mtb132	c__Clostridia (UID1118)	387	223	124	10	210	3	0	0	0	95.16	1.15	66.67
m4.mtb137	o__Clostridiales (UID1212)	172	263	149	4	253	6	0	0	0	97.99	3.24	0
m4.mtb15	k__Bacteria (UID2569)	434	278	186	1	275	2	0	0	0	99.73	1.08	0
m4.mtb156_sub	o__Clostridiales (UID1212)	172	263	149	13	243	7	0	0	0	95.47	3.69	28.57
m4.mtb157	p__Bacteroidetes (UID2605)	350	314	208	16	279	19	0	0	0	93.56	3.35	36.84
m4.mtb162	k__Bacteria (UID3187)	2258	186	116	26	156	4	0	0	0	93.1	3.45	0
m4.mtb169	k__Bacteria (UID1453)	901	171	117	50	120	1	0	0	0	62.89	0.85	0
m4.mtb172	c__Clostridia (UID1118)	387	223	124	13	208	2	0	0	0	92.47	0.1	50
m4.mtb173	o__Bacteroidales (UID2617)	213	406	265	2	394	10	0	0	0	99.43	2.66	20
m4.mtb189	o__Lactobacillales (UID355)	490	334	183	2	304	28	0	0	0	99.18	10.93	7.14
m4.mtb19	k__Bacteria (UID2329)	174	149	89	9	135	5	0	0	0	90.45	5.06	0
m4.mtb197	f__Lachnospiraceae (UID1255)	90	354	174	10	338	6	0	0	0	96.5	2.67	0
m4.mtb20	o__Bacteroidales (UID2617)	213	406	265	7	395	4	0	0	0	97.92	0.7	25
m4.mtb200	c__Clostridia (UID1118)	387	223	124	11	205	7	0	0	0	94.76	1.93	28.57
m4.mtb204	o__Bacteroidales (UID2617)	213	406	265	11	392	3	0	0	0	96.98	0.75	0
m4.mtb206	f__Lachnospiraceae (UID1255)	90	354	174	8	338	8	0	0	0	95.69	2.71	25
m4.mtb209	f__Lachnospiraceae (UID1255)	90	354	174	57	294	3	0	0	0	89.66	1.34	0
m4.mtb21	c__Clostridia (UID1118)	387	223	124	22	198	2	1	0	0	88.91	0.93	20
m4.mtb210	k__Bacteria (UID2495)	2993	143	89	51	91	1	0	0	0	65.24	0.1	0
m4.mtb24_sub	c__Clostridia (UID1118)	387	223	124	24	192	6	1	0	0	86.69	2.09	88.89
m4.mtb29	c__Clostridia (UID1118)	387	223	124	15	204	4	0	0	0	95.79	0.37	25
m4.mtb30_sub	f__Lachnospiraceae (UID1286)	57	420	207	105	295	18	2	0	0	73.44	4.77	8.33
m4.mtb31	p__Bacteroidetes (UID2605)	350	316	210	21	293	2	0	0	0	91.67	0.95	0
m4.mtb42_sub	k__Bacteria (UID203)	5449	104	58	7	78	19	0	0	0	92.95	10.66	47.37
m4.mtb44	k__Bacteria (UID2329)	174	149	89	5	140	4	0	0	0	94.38	3.37	0
m4.mtb54	o__Clostridiales (UID1120)	304	250	143	8	238	4	0	0	0	96.48	1.86	25
m4.mtb59_sub	o__Bacteroidales (UID2617)	213	406	265	73	313	20	0	0	0	82.67	3.74	40
m4.mtb5_sub	g__Bacteroides (UID2691)	33	839	309	744	93	2	0	0	0	7.23	0.08	0
m4.mtb63	o__Bacteroidales (UID2617)	213	406	265	5	386	15	0	0	0	98.3	3.4	20
m4.mtb64_sub	o__Clostridiales (UID1120)	304	250	143	170	70	6	4	0	0	19.87	2.42	5.56
m4.mtb73	k__Bacteria (UID2569)	434	278	186	20	248	10	0	0	0	92.2	2.22	20
m4.mtb74	o__Bacteroidales (UID2617)	213	406	265	35	364	7	0	0	0	90.4	1.77	28.57
m4.mtb75_sub	f__Lachnospiraceae (UID1286)	57	420	207	86	318	14	2	0	0	80.27	5.21	5
m4.mtb79	f__Lachnospiraceae (UID1255)	90	354	174	6	333	15	0	0	0	97.11	3.66	6.67
m4.mtb89	o__Bacteroidales (UID2617)	213	406	265	42	349	14	1	0	0	90.18	3.85	17.65
m4.mtb9	o__Bacteroidales (UID2617)	213	406	265	13	391	2	0	0	0	97.36	0.75	0
m4.mtb90	c__Clostridia (UID1118)	387	223	124	10	211	2	0	0	0	95.16	0.83	0
m4.mxb14	o__Clostridiales (UID1212)	172	263	149	117	146	0	0	0	0	53.2	0	0
m4.mxb16_sub	o__Bacteroidales (UID2617)	213	406	265	28	372	6	0	0	0	96.42	1.89	33.33
m4.mxb32	o__Campylobacterales (UID3068)	106	477	284	7	469	1	0	0	0	98.52	0.35	0
m4.mxb44_sub	o__Bacteroidales (UID2617)	213	406	265	96	304	6	0	0	0	74.12	1.53	33.33
m4.mxb5	o__Clostridiales (UID1212)	172	263	149	12	248	3	0	0	0	94.18	0.67	0
m4.mxb68	o__Clostridiales (UID1212)	172	263	149	20	242	1	0	0	0	92.39	0.22	0
m4.mxb81	o__Clostridiales (UID1212)	172	261	148	7	251	3	0	0	0	96.79	2.03	0
m4.mxb82	o__Bacteroidales (UID2617)	213	406	265	17	386	3	0	0	0	95.53	0.88	33.33
m4.mxb88_sub	o__Bacteroidales (UID2617)	213	406	265	54	320	30	2	0	0	86.97	11.01	13.89
m4.mxb93_sub	f__Lachnospiraceae (UID1286)	57	420	207	62	354	4	0	0	0	89.21	0.75	50
m4.vmb0_sub	f__Lachnospiraceae (UID1286)	57	420	207	67	341	10	2	0	0	86.38	5.53	12.5
m4.vmb1	g__Lactobacillus (UID380)	58	449	129	0	436	13	0	0	0	100	5.43	23.08
m4.vmb100	k__Bacteria (UID2495)	2993	147	91	15	132	0	0	0	0	84.62	0	0
m4.vmb102_sub	o__Clostridiales (UID1120)	304	250	143	44	188	17	0	1	0	80.4	8.94	0
m4.vmb103	c__Clostridia (UID1118)	387	223	124	16	206	1	0	0	0	90.32	0.4	0
m4.vmb106	o__Bacteroidales (UID2617)	213	406	265	18	382	6	0	0	0	97.3	1.13	0
m4.vmb112	o__Clostridiales (UID1212)	172	263	149	5	251	7	0	0	0	97.09	2.08	42.86
m4.vmb116	k__Bacteria (UID2569)	434	278	186	6	270	2	0	0	0	96.77	1.08	0
m4.vmb125	o__Bacteroidales (UID2716)	92	487	270	69	416	2	0	0	0	82.96	0.56	0
m4.vmb126	o__Bacteroidales (UID2617)	213	406	265	15	380	11	0	0	0	95.66	2.83	0
m4.vmb13	o__Clostridiales (UID1212)	172	263	149	23	237	3	0	0	0	89.71	1.68	0
m4.vmb139	o__Bacteroidales (UID2617)	213	406	265	9	395	2	0	0	0	97.17	0.57	0
m4.vmb140	f__Lachnospiraceae (UID1255)	90	354	174	107	247	0	0	0	0	64.08	0	0
m4.vmb145	o__Clostridiales (UID1120)	304	250	143	6	242	2	0	0	0	97.2	0.72	0
m4.vmb154	o__Bacteroidales (UID2617)	213	406	265	20	378	8	0	0	0	94.59	2.2	25
m4.vmb156	k__Bacteria (UID2328)	3167	126	75	1	123	2	0	0	0	98.67	1.44	0
m4.vmb157	f__Lachnospiraceae (UID1255)	90	354	174	23	328	3	0	0	0	88.39	1.44	0
m4.vmb19	p__Actinobacteria (UID2112)	31	211	124	19	185	7	0	0	0	87.12	2.99	71.43
m4.vmb23_sub	o__Clostridiales (UID1120)	304	250	143	67	177	6	0	0	0	72.11	3.17	16.67
m4.vmb25	o__Bacteroidales (UID2617)	213	406	265	46	358	2	0	0	0	90.93	0.75	0
m4.vmb26_sub	o__Bacteroidales (UID2617)	213	406	265	34	358	14	0	0	0	92.33	2.99	14.29
m4.vmb3	k__Bacteria (UID2329)	174	149	89	26	123	0	0	0	0	84.27	0	0
m4.vmb30	o__Campylobacterales (UID3068)	106	475	283	3	471	0	1	0	0	99.71	0.71	33.33
m4.vmb39	o__Bacteroidales (UID2617)	213	406	265	18	386	2	0	0	0	94.53	0.57	50
m4.vmb44	p__Bacteroidetes (UID2605)	350	314	208	7	304	3	0	0	0	96.63	1.44	33.33
m4.vmb49	c__Clostridia (UID1118)	387	223	124	18	190	14	0	1	0	90.25	11.59	70
m4.vmb5	f__Lachnospiraceae (UID1255)	90	354	174	42	306	6	0	0	0	91.28	2.02	33.33
m4.vmb50	c__Clostridia (UID1118)	387	223	124	13	201	9	0	0	0	93.55	2.92	66.67
m4.vmb51	k__Bacteria (UID2565)	2921	152	93	3	147	2	0	0	0	97.85	1.17	50
m4.vmb59	o__Rickettsiales (UID3809)	83	324	211	109	211	4	0	0	0	57.5	1.2	0
m4.vmb61_sub	c__Clostridia (UID1118)	387	223	124	27	195	0	0	1	0	87.19	0.08	0
m4.vmb68	k__Bacteria (UID2372)	131	177	106	2	172	3	0	0	0	98.11	0.4	0
m4.vmb71	f__Lachnospiraceae (UID1255)	90	354	174	27	323	4	0	0	0	90.61	0.77	0
m4.vmb86_sub	p__Bacteroidetes (UID2605)	350	314	208	33	271	10	0	0	0	90.76	3.69	70
m4.vmb89	f__Lachnospiraceae (UID1255)	90	354	174	37	306	11	0	0	0	87.36	3.78	9.09
m4.vmb96_sub	g__Lactobacillus (UID377)	91	430	154	17	407	6	0	0	0	95.92	1.46	100
m4.vmb99	k__Bacteria (UID2565)	2921	152	93	6	145	1	0	0	0	94.62	1.08	0
m6.cct10	f__Lachnospiraceae (UID1255)	90	354	174	14	331	9	0	0	0	94.14	3.06	22.22
m6.cct108	o__Clostridiales (UID1212)	172	263	149	5	257	1	0	0	0	96.64	0.34	0
m6.cct122	f__Lachnospiraceae (UID1255)	90	354	174	69	276	9	0	0	0	76.42	3.88	44.44
m6.cct128_sub	p__Bacteroidetes (UID2605)	350	314	208	40	236	35	3	0	0	91.37	12.39	54.55
m6.cct139_sub	f__Lachnospiraceae (UID1255)	90	354	174	43	300	11	0	0	0	94.09	3.76	9.09
m6.cct18_sub	c__Clostridia (UID1118)	387	223	124	96	125	2	0	0	0	56.88	0.1	0
m6.cct19	k__Archaea (UID2)	207	149	107	65	61	21	2	0	0	50.95	12.51	18.52
m6.cct21_sub	f__Lachnospiraceae (UID1286)	57	420	207	45	356	18	1	0	0	88.95	2.55	0
m6.cct22	k__Bacteria (UID2495)	2993	147	91	50	96	1	0	0	0	56.9	0.06	0
m6.cct2_sub	c__Spirochaetia (UID2496)	72	215	125	76	134	5	0	0	0	52.67	0.95	0
m6.cct32	o__Bacteroidales (UID2617)	213	406	265	29	371	6	0	0	0	92.6	1.71	50
m6.cct34_sub	f__Lachnospiraceae (UID1255)	90	354	174	125	224	5	0	0	0	68.85	2.11	20
m6.cct50	c__Deltaproteobacteria (UID3218)	61	284	169	90	190	4	0	0	0	61.96	0.85	0
m6.cct57	o__Clostridiales (UID1212)	172	263	149	13	246	4	0	0	0	94.01	1.51	50
m6.cct59	k__Bacteria (UID1453)	901	171	117	14	154	3	0	0	0	90	1.99	0
m6.cct65_sub	o__Bacteroidales (UID2617)	213	406	265	3	375	25	3	0	0	99.06	8.94	5.88
m6.cct79_sub	f__Lachnospiraceae (UID1255)	90	354	174	62	282	10	0	0	0	83.97	3.35	10
m6.cct8	o__Clostridiales (UID1212)	172	263	149	48	208	7	0	0	0	81.85	2.97	0
m6.mtb1	o__Clostridiales (UID1120)	304	250	143	75	172	3	0	0	0	63.46	1.11	0
m6.mtb101	f__Lachnospiraceae (UID1255)	90	354	174	115	231	8	0	0	0	65.26	1	50
m6.mtb104_sub	c__Clostridia (UID1118)	387	223	124	29	187	7	0	0	0	84.68	4.26	0
m6.mtb106	f__Lachnospiraceae (UID1256)	33	333	171	22	305	6	0	0	0	92.18	1.54	66.67
m6.mtb108	k__Bacteria (UID2495)	2993	147	91	11	135	1	0	0	0	90.01	0.18	0
m6.mtb111_sub	k__Bacteria (UID203)	5449	103	57	2	68	31	2	0	0	97.37	42.57	24.32
m6.mtb114	c__Clostridia (UID1118)	387	223	124	14	207	1	1	0	0	93.08	0.46	0
m6.mtb118	o__Clostridiales (UID1212)	172	263	149	38	224	0	0	1	0	79.6	2.01	50
m6.mtb119	c__Clostridia (UID1118)	387	223	124	11	205	7	0	0	0	93.79	2.87	42.86
m6.mtb120	o__Clostridiales (UID1226)	155	278	158	13	261	4	0	0	0	94.62	1.74	25
m6.mtb122	f__Lachnospiraceae (UID1255)	90	354	174	5	341	8	0	0	0	97.41	2.85	0
m6.mtb124	o__Clostridiales (UID1212)	172	263	149	4	252	7	0	0	0	97.32	3.47	0
m6.mtb125	k__Bacteria (UID2569)	434	278	186	3	275	0	0	0	0	98.92	0	0
m6.mtb132	f__Lachnospiraceae (UID1255)	90	354	174	28	323	3	0	0	0	91.2	1.72	33.33
m6.mtb137	c__Clostridia (UID1118)	387	223	124	14	207	2	0	0	0	92.34	0.48	50
m6.mtb143	c__Clostridia (UID1118)	387	223	124	24	194	4	1	0	0	87.82	2.07	14.29
m6.mtb16	f__Lachnospiraceae (UID1255)	90	354	174	9	341	4	0	0	0	95.11	1.44	50
m6.mtb160	k__Bacteria (UID2982)	88	230	148	35	194	1	0	0	0	78.72	0.68	0
m6.mtb166	f__Lachnospiraceae (UID1286)	57	420	207	30	353	37	0	0	0	91.19	9.09	37.84
m6.mtb171_sub	f__Lachnospiraceae (UID1255)	90	354	174	7	333	14	0	0	0	97.13	5.03	14.29
m6.mtb172	o__Clostridiales (UID1120)	304	250	143	8	242	0	0	0	0	96.48	0	0
m6.mtb183	c__Clostridia (UID1118)	387	223	124	17	195	11	0	0	0	91.59	0.66	45.45
m6.mtb184	g__Lactobacillus (UID380)	58	449	129	1	446	2	0	0	0	99.22	0.78	50
m6.mtb189	f__Lachnospiraceae (UID1255)	90	354	174	13	329	12	0	0	0	95.16	4.44	0
m6.mtb193	f__Lachnospiraceae (UID1255)	90	354	174	17	333	4	0	0	0	92.93	1.15	25
m6.mtb194	o__Clostridiales (UID1226)	155	278	158	8	263	7	0	0	0	96.84	3.82	14.29
m6.mtb199	o__Clostridiales (UID1212)	172	263	149	25	223	15	0	0	0	89.83	4.75	20
m6.mtb200	c__Clostridia (UID1118)	387	223	124	20	195	8	0	0	0	89.52	1.47	50
m6.mtb202_sub	f__Lachnospiraceae (UID1286)	57	420	207	328	92	0	0	0	0	21.86	0	0
m6.mtb206	k__Bacteria (UID2569)	434	278	186	4	272	2	0	0	0	98.12	1.08	0
